Poids,Volume,Conductivite,Opacite,Rigidite,Prix_Revente,Source,Rapport_Collecte,Source_enc,Categorie_enc,Densite_estimee,Categorie
1.4036833001003783,1.3592222361548303,-0.5674194860577161,-1.3186955744390796,1.0123451182776089,5.178543760683046,Centre_Tri,"Lot de verre trié au Centre de Tri. Masse 172.6 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. État dégradé, recyclage partiel possible.",0,3,-0.020223876272906883,
-0.8211524856478717,-1.23622414808328,-0.5674194860577161,0.7524518220997232,-0.9406801184935677,0.6369234201877308,Usine_A,"Collecte de déchets papier en provenance de l'Usine A. Masse 12.7 kg. Matériau semi-rigide, sans conductivité électrique. Surface très opaque.",2,1,-0.4498606321603866,
0.13172858737383372,0.06349658711503617,1.7984317370055163,0.7524518220997232,1.0123451182776089,13.468929459913387,Usine_A,"Métal de récupération provenant de l'Usine A. Masse 81.2 kg. Forte conductivité (0.802), rigidité élevée. Bonne valeur marchande.",2,0,-0.01812136345085145,
1.0337122977037319,1.081807047760485,-0.5674194860577161,-1.505336827484096,1.3378493244061382,4.135356069871986,Collecte_Citoyenne,"Déchet en verre collecté sans localisation enregistrée. Poids lourd : 146.0 kg, volume 290.8 L. Très rigide, non conducteur, aspect légèrement translucide.",1,3,-0.0295900552868922,
2.5041113554001058,2.5627448045556918,-0.5674194860577161,-1.177956813248071,1.3378493244061382,13.468929459913387,Usine_A,"Bris de verre ou contenants provenant de l'Usine A. Masse 251.7 kg. Matériau dense, rigidité élevée, transparence partielle. Légère contamination observée.",2,3,-0.025547987388475808,
-0.805118450526193,-0.798820865467697,-0.5674194860577161,0.7524518220997232,-1.5916885307506266,0.6945347740511735,Centre_Tri,"Feuilles et cartons collectés au Centre de Tri. Masse totale 13.9 kg. Matériau léger, souple et opaque. Poids anormalement élevé pour cette catégorie.",0,1,-0.07678596682392232,
-0.6402769609703751,-0.5164554171995654,-0.5674194860577161,1.3496220112545299,-0.28967170623650884,2.573642403794457,Usine_A,"Plastique de tri sélectif en provenance de l'Usine A. Masse 25.7 kg. Matériau rigide, faible conductivité. Volume surestimé, vérification recommandée.",2,2,-0.09184418610691922,
-0.6931315705593046,-0.7324649579255663,-0.5674194860577161,0.7524518220997232,-1.2661843246220972,1.0969110767644144,Usine_B,"Lot de papier récupéré à l'Usine B. Poids léger de 21.9 kg, volume petit. Matériau souple, non conducteur, aspect très opaque. Bon état général.",3,1,-0.036264203417297754,
-0.16667135731352037,-0.09774732329294346,1.7984317370055163,0.7524518220997232,1.3378493244061382,13.468929459913387,Usine_B,"Métal de récupération depuis l'Usine B. Masse 59.8 kg. Forte conductivité (0.822), rigidité élevée. Bonne valeur marchande.",3,0,-0.04802670440962443,
1.4342675175730029,1.630303152104434,-0.5674194860577161,-1.4767675452434248,0.6868409121490795,5.244478436343182,Usine_A,"Déchet en verre collecté à l'Usine A. Poids lourd : 174.8 kg, volume 365.1 L. Très rigide, non conducteur, aspect légèrement translucide.",2,3,-0.038859499277267465,
0.2479134006438811,0.25392914595150723,1.7984317370055163,0.7524518220997232,0.6868409121490795,13.468929459913387,Usine_A,Déchets métalliques triés à l'Usine A. Poids 89.6 kg. Conductivité mesurée : 0.850. Matériau dense et résistant. Légère contamination observée.,2,0,-0.03001067468863409,
1.8608443682273414,1.9535825297584763,-0.5674194860577161,-1.4556022931084618,1.0123451182776089,6.164109821948898,Collecte_Citoyenne,"Bris de verre ou contenants sans localisation enregistrée. Masse 205.5 kg. Matériau dense, rigidité élevée, transparence partielle. Traces d'humidité détectées.",1,3,-0.029419725791244387,
0.1447305220208076,0.35114784195252596,1.7984317370055163,0.7524518220997232,1.0123451182776089,13.468929459913387,Usine_B,"Lot métallique depuis l'Usine B. Poids 82.1 kg, volume 191.9 L. Conducteur, très rigide. Aspect très opaque. Étiquetage absent sur le conteneur.",3,0,-0.059066966644348455,
-0.8726929764287996,-0.9387782193082067,-0.5674194860577161,0.7524518220997232,-1.2661843246220972,0.451735011272441,Collecte_Citoyenne,"Lot de papier récupéré issu de la collecte citoyenne. Poids léger de 9.0 kg, volume petit. Matériau souple, non conducteur, aspect très opaque. Bon état général.",1,1,-0.021204411798884867,
-0.4823035029683186,-0.5268209850255658,-0.5674194860577161,-0.7933068585610872,-0.9406801184935677,3.73264007721558,Collecte_Citoyenne,"Lot plastique via la collecte citoyenne. Volume 73.0 L, poids non mesuré kg. Aspect légèrement translucide, rigidité moyenne. Aucune trace de métal.",1,2,-0.02734163521582538,
-0.48341171029286334,-0.3669854351530625,1.7984317370055163,0.7524518220997232,0.36133670602055007,11.102690839969084,Usine_A,"Métal de récupération en provenance de l'Usine A. Masse 37.0 kg. Forte conductivité (0.967), rigidité élevée. Bonne valeur marchande.",2,0,-0.07386632258820855,
1.6842996015699316,1.7546422338020595,-0.5674194860577161,-1.1520735988624,1.3378493244061382,5.7835075737641946,Usine_B,"Bris de verre ou contenants en provenance de l'Usine B. Masse 192.8 kg. Matériau dense, rigidité élevée, transparence partielle. Conditionnement non conforme au protocole.",3,3,-0.028535094640656053,
1.1534347839924288,1.0533498389214695,-0.5674194860577161,-1.4067013872351701,0.5208007505718262,4.24758998609778,Usine_A,"Déchets en verre identifiés provenant de l'Usine A. Poids non mesuré kg, volume 287.0 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",2,3,-0.014974808872997748,
-0.7445853249464135,-0.6851898089361849,-0.5674194860577161,0.7524518220997232,-1.5916885307506266,0.9120343174768836,Centre_Tri,"Papier usagé depuis le Centre de Tri. Poids relevé : 18.2 kg. Faible rigidité, non conducteur. Acheminement prioritaire demandé.",0,1,-0.08874520977635252,
1.7332954778354919,1.9866116826826543,-0.5674194860577161,-1.3024478342363237,0.6868409121490795,5.889134837667399,Usine_A,"Bris de verre ou contenants à l'Usine A. Masse 196.3 kg. Matériau dense, rigidité élevée, transparence partielle. Conditionnement non conforme au protocole.",2,3,-0.040409899763999974,
1.7063672281578284,1.8544255856902345,-0.5674194860577161,-1.3855188033279369,1.0123451182776089,5.831081843171752,Centre_Tri,"Déchets en verre identifiés depuis le Centre de Tri. Poids 194.4 kg, volume 395.4 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",0,3,-0.03380257643904515,
1.4118567041333938,1.3507339214699532,-0.5674194860577161,-1.1570665570239,1.3378493244061382,5.196164311035151,Collecte_Citoyenne,"Déchets en verre identifiés via la collecte citoyenne. Poids 173.2 kg, volume 327.2 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",1,3,-0.018774762029391004,
-0.44631375993178757,-0.5630701587443218,-0.5674194860577161,-0.6231480717501328,-0.28967170623650884,3.967487749238639,Centre_Tri,"Plastique de tri sélectif depuis le Centre de Tri. Masse 39.7 kg. Matériau rigide, faible conductivité. Étiquetage absent sur le conteneur.",0,2,0.0023232287339518083,
-0.5274784044189231,-0.5487853935170911,1.7984317370055163,0.7524518220997232,0.6868409121490795,10.152683475151958,Collecte_Citoyenne,"Lot métallique sans localisation enregistrée. Poids 33.8 kg, volume 70.1 L. Conducteur, très rigide. Aspect très opaque. Étiquetage absent sur le conteneur.",1,0,-0.03720482872165811,
-0.37373544416641047,-0.273468242785268,-0.5674194860577161,-0.8880364489115457,-0.6151759123650382,4.489045173884479,Centre_Tri,"Déchets plastiques divers au Centre de Tri. Poids estimé 44.9 kg. Opacité légèrement translucide, souplesse variable. Volume surestimé, vérification recommandée.",0,2,-0.06299272233128354,
-0.7295939943132773,-0.6953068056255808,-0.5674194860577161,0.7524518220997232,-1.2661843246220972,0.9658991648116476,Centre_Tri,"Lot de papier récupéré depuis le Centre de Tri. Poids léger de 19.3 kg, volume moyen. Matériau souple, non conducteur, aspect très opaque. Bon état général.",0,1,-0.07637268481920248,
-0.600875568908186,-0.6380688597328051,-0.5674194860577161,0.7524518220997232,-1.2661843246220972,4.135356069871986,Usine_B,"Feuilles et cartons collectés depuis l'Usine B. Masse totale non mesuré kg. Matériau léger, souple et opaque. État dégradé, recyclage partiel possible.",3,1,-0.03333414691958367,
-0.4873016664693784,-0.7844032029672249,-0.5674194860577161,1.5767699703769447,-0.28967170623650884,3.67294320449504,Usine_A,"Déchets plastiques divers à l'Usine A. Poids estimé 36.7 kg. Opacité indéterminée, souplesse variable. Conditionnement non conforme au protocole.",2,2,0.15356199104683305,
-0.8062201710939216,-0.8338875694538119,-0.5674194860577161,0.7524518220997232,-1.2661843246220972,0.6905762188275899,Collecte_Citoyenne,"Déchet de type papier identifié issu de la collecte citoyenne. Volume estimé 31.5 L, poids 13.8 kg. Texture souple, très opaque.",1,1,-0.05475731853251149,
-0.282382044274592,-0.41935962062152266,1.7984317370055163,0.7524518220997232,0.6868409121490795,13.468929459913387,Usine_A,Déchets métalliques triés en provenance de l'Usine A. Poids 51.5 kg. Conductivité mesurée : 0.905. Matériau dense et résistant. Acheminement prioritaire demandé.,2,0,0.004371482912097454,
-0.29070239579270635,0.1428895840299406,0.8956911264337906,0.7524518220997232,0.36133670602055007,13.468929459913387,Centre_Tri,"Métal de récupération au Centre de Tri. Masse 50.9 kg. Forte conductivité (non mesurée), rigidité élevée. Bonne valeur marchande.",0,0,-0.1057975161170021,
2.335946990229553,2.395067675064497,-0.5674194860577161,-1.1581843092742323,1.0123451182776089,7.188355000529497,Usine_A,Lot de verre trié en provenance de l'Usine A. Masse 239.6 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Aucune anomalie signalée.,2,3,-0.025934572264677283,
1.8203044994654396,2.070410743199766,-0.5674194860577161,-1.3251643022336468,1.0123451182776089,6.076712356229429,Usine_A,"Bris de verre ou contenants à l'Usine A. Masse 202.6 kg. Matériau dense, rigidité élevée, transparence partielle. Étiquetage absent sur le conteneur.",2,3,-0.03959987014047316,
2.1609161420062395,2.1607166467820695,-0.5674194860577161,-1.453747061520626,1.0123451182776089,6.8110165180768245,Centre_Tri,Lot de verre trié depuis le Centre de Tri. Masse 227.0 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Traces d'humidité détectées.,0,3,-0.02261420549373826,
-0.5248243253209379,-0.5003777951759606,-0.5674194860577161,-0.5218790450557979,-0.9406801184935677,3.403300390245282,Collecte_Citoyenne,"Plastique de tri sélectif via la collecte citoyenne. Masse 34.0 kg. Matériau semi-rigide, faible conductivité. Odeur inhabituelle signalée par l'agent.",1,2,-0.05265666197021186,
1.2889409202843738,1.3923321370571555,-0.5674194860577161,-1.2486979977134134,1.0123451182776089,4.931177562596983,Centre_Tri,Lot de verre trié au Centre de Tri. Masse 164.4 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Poids anormalement élevé pour cette catégorie.,0,3,-0.03290048657683457,
-0.8934464502472541,-1.0846518591120728,-0.5674194860577161,1.4875043255503904,-0.9406801184935677,0.754332801006164,Collecte_Citoyenne,"Déchet plastique collecté issu de la collecte citoyenne. Poids 7.5 kg, volume -2.5 L. Rigidité semi-rigide, non conducteur. Surface indéterminée.",1,2,-1.439624888897174,
-0.7252863205799378,-0.8044847450793674,-0.5674194860577161,-0.823031688819339,-0.6151759123650382,1.962753845673544,Collecte_Citoyenne,"Déchet plastique collecté issu de la collecte citoyenne. Poids 19.6 kg, volume 35.4 L. Rigidité semi-rigide, non conducteur. Surface légèrement translucide.",1,2,-0.009074108461176164,
-0.7549143963072047,-0.7380895464555117,-0.5674194860577161,0.7524518220997232,-0.9406801184935677,0.8749212775757335,Usine_B,"Lot de papier récupéré en provenance de l'Usine B. Poids léger de 17.5 kg, volume petit. Matériau souple, non conducteur, aspect très opaque. Bon état général.",3,1,-0.07271834029635724,
-0.9224240077298322,-1.1127579555812865,-0.5674194860577161,0.7524518220997232,-0.9406801184935677,0.2730481105306523,Collecte_Citoyenne,"Collecte de déchets papier via la collecte citoyenne. Masse 5.5 kg. Matériau semi-rigide, sans conductivité électrique. Surface très opaque.",1,1,-0.5752083738749565,
-0.45337497501101226,-0.5900370450501496,-0.5674194860577161,1.272340264150439,-0.6151759123650382,3.91674491905922,Collecte_Citoyenne,"Déchet plastique collecté via la collecte citoyenne. Poids 39.2 kg, volume 64.5 L. Rigidité semi-rigide, non conducteur. Surface indéterminée.",1,2,0.012313345956628845,
-0.7109896338988089,-0.6503477358514957,-0.5674194860577161,0.7524518220997232,-0.9406801184935677,1.032745868283803,Usine_A,"Feuilles et cartons collectés à l'Usine A. Masse totale 20.7 kg. Matériau léger, souple et opaque. Volume surestimé, vérification recommandée.",2,1,-0.0834678449171973,
-0.7745509505485023,-0.9533373134228718,-0.5674194860577161,0.7524518220997232,-0.9406801184935677,0.8043658330810074,Centre_Tri,"Collecte de déchets papier depuis le Centre de Tri. Masse 16.1 kg. Matériau semi-rigide, sans conductivité électrique. Surface très opaque.",0,1,0.18912454623149552,
1.6687944067311296,1.802395544697978,-0.5674194860577161,-1.5039189618968514,1.0123451182776089,5.7500808564169645,Usine_B,"Lot de verre trié depuis l'Usine B. Masse 191.7 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Volume surestimé, vérification recommandée.",3,3,-0.03302123586746118,
-0.26289643341499247,-0.08038362585607754,1.7984317370055163,0.7524518220997232,0.6868409121490795,13.468929459913387,Centre_Tri,"Métal de récupération au Centre de Tri. Masse 52.9 kg. Forte conductivité (0.920), rigidité élevée. Bonne valeur marchande.",0,0,-0.07183982887935941,
-0.1485954323179697,-0.2327405655417195,1.7984317370055163,0.7524518220997232,0.6868409121490795,13.468929459913387,Collecte_Citoyenne,"Ferraille ou métal collecté via la collecte citoyenne. Masse non mesuré kg. Haute conductivité électrique, matériau extrêmement rigide. Prix revente estimé.",1,0,-0.014067069741715977,
-0.7493959504077592,-1.0403135228479043,-0.5674194860577161,-0.5952942794995054,-0.9406801184935677,1.7894988409306316,Collecte_Citoyenne,"Déchets plastiques divers via la collecte citoyenne. Poids estimé 17.9 kg. Opacité semi-opaque, souplesse variable. Acheminement prioritaire demandé.",1,2,1.792860006121728,
-0.2990652503264313,-0.3536104157337895,-0.5674194860577161,-0.3402594149320569,-0.6151759123650382,4.135356069871986,Usine_B,"Lot plastique à l'Usine B. Volume 96.5 L, poids non mesuré kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal.",3,2,-0.0221431244119859,
-0.6394421761404524,-0.49942967566373553,-0.5674194860577161,-0.343652445244258,-0.9406801184935677,2.579641278547012,Usine_A,"Déchet plastique collecté à l'Usine A. Poids 25.8 kg, volume 76.7 L. Rigidité semi-rigide, non conducteur. Surface semi-opaque.",2,2,-0.0956655454179477,
-0.3161744477393875,-0.3787336197912672,1.7984317370055163,0.7524518220997232,0.36133670602055007,13.468929459913387,Usine_A,"Lot métallique en provenance de l'Usine A. Poids 49.0 kg, volume 93.1 L. Conducteur, très rigide. Aspect très opaque. Lot conforme aux standards de tri.",2,0,-0.019825621357190806,
-0.8838326406949215,-0.835117962517898,-0.5674194860577161,-0.5094870987894893,-0.28967170623650884,0.8234189143758841,Centre_Tri,"Lot plastique depuis le Centre de Tri. Volume 31.3 L, poids 8.2 kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal.",0,2,-0.12474315396710256,
1.7366323722505665,1.8875791062200158,-0.5674194860577161,-1.4495255322208178,1.0123451182776089,5.896328647715571,Centre_Tri,"Déchet en verre collecté au centre de tri municipal. Poids lourd : 196.5 kg, volume 399.9 L. Très rigide, non conducteur, aspect légèrement translucide.",0,3,-0.03383382368400402,
-0.06516578584466536,0.04935583901926276,1.7984317370055163,0.7524518220997232,1.0123451182776089,13.468929459913387,Centre_Tri,"Déchet métallique détecté au centre de tri municipal. Poids 67.1 kg, volume 151.0 L. Conductivité élevée (0.886), rigidité importante. Poids anormalement élevé pour cette catégorie.",0,0,-0.05272567996674124,
0.9954305213123253,1.1502085810511677,-0.5674194860577161,-1.2297943018498085,1.0123451182776089,4.298416139931147,Usine_A,Lot de verre trié provenant de l'Usine A. Masse 143.3 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Lot conforme aux standards de tri.,2,3,-0.039406012778280715,
1.2963857924076585,1.1852121044094666,-0.5674194860577161,-1.0917754916611355,1.0123451182776089,4.947227514805809,Usine_B,"Verre recyclable à l'Usine B. Poids 164.9 kg, volume 304.8 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse.",3,3,-0.014122169307525582,
-0.5559905972552694,-0.5237800782734019,1.7984317370055163,0.7524518220997232,1.3378493244061382,9.53800625193823,Collecte_Citoyenne,"Déchet métallique détecté sans localisation enregistrée. Poids 31.8 kg, volume 73.5 L. Conductivité élevée (0.897), rigidité importante. Légère contamination observée.",1,0,-0.057166882432190466,
1.427071450738929,1.4558200672395591,0.01865005209331528,-1.1721385481634643,1.0123451182776089,5.228964868498656,Collecte_Citoyenne,"Déchet en verre collecté issu de la collecte citoyenne. Poids lourd : 174.3 kg, volume 341.4 L. Très rigide, non conducteur, aspect légèrement translucide.",1,3,-0.026277804165948892,
1.915079279378032,1.8780120750949725,-0.5674194860577161,-1.5372582976245162,0.6868409121490795,6.281031606178881,Usine_A,"Déchets en verre identifiés en provenance de l'Usine A. Poids 209.4 kg, volume 398.6 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",2,3,-0.020394528345113478,
-0.7089852337262712,-0.8147423435426823,-0.5674194860577161,0.7524518220997232,-1.2661843246220972,1.0399478113223264,Collecte_Citoyenne,"Feuilles et cartons collectés issu de la collecte citoyenne. Masse totale 20.8 kg. Matériau léger, souple et opaque. Volume surestimé, vérification recommandée.",1,1,0.01359884022690095,
-0.8101056904714397,-0.8496982138822199,-0.5674194860577161,0.7524518220997232,-0.9406801184935677,0.6766152894606083,Usine_B,"Collecte de déchets papier en provenance de l'Usine B. Masse 13.5 kg. Matériau semi-rigide, sans conductivité électrique. Surface très opaque.",3,1,-0.045797306786566135,
2.5729138902450193,2.6302057912124783,-0.5674194860577161,-1.2940440594568923,1.3378493244061382,7.699217693311905,Usine_A,"Bris de verre ou contenants provenant de l'Usine A. Masse 256.6 kg. Matériau dense, rigidité élevée, transparence partielle. Volume surestimé, vérification recommandée.",2,3,-0.02533688044718285,
0.8388145401332749,0.8240332899579101,1.086917077262982,-1.1565757543540602,1.0123451182776089,3.960777162197689,Usine_B,"Bris de verre ou contenants en provenance de l'Usine B. Masse 132.0 kg. Matériau dense, rigidité élevée, transparence partielle. Lot conforme aux standards de tri.",3,3,-0.02411899226141627,
-0.6122770518504896,-0.6272036497118794,-0.5674194860577161,1.4408880535544322,-0.28967170623650884,2.774853472649979,Collecte_Citoyenne,"Emballages plastiques récupérés via la collecte citoyenne. Masse 27.7 kg, volume 59.4 L. rigide, non conducteur.",1,2,-0.04367154617492243,
-0.8833873551324194,-0.8888864314387742,-0.5674194860577161,0.7524518220997232,-1.5916885307506266,0.413309397809059,Usine_A,"Lot de papier récupéré en provenance de l'Usine A. Poids léger de 8.3 kg, volume petit. Matériau souple, non conducteur, aspect très opaque. Bon état général.",2,1,-0.09248750067517636,
-0.8979895596085254,-0.8701841467440725,-0.5674194860577161,0.7524518220997232,-1.5916885307506266,0.360842706619024,Usine_A,"Déchet de type papier identifié en provenance de l'Usine A. Volume estimé 26.6 L, poids 7.2 kg. Texture souple, très opaque.",2,1,-0.1212734684899018,
0.03712365495110809,-0.04317833386451786,1.7984317370055163,0.7524518220997232,0.36133670602055007,13.468929459913387,Collecte_Citoyenne,Déchets métalliques triés issu de la collecte citoyenne. Poids non mesuré kg. Conductivité mesurée : 0.838. Matériau dense et résistant. Poids anormalement élevé pour cette catégorie.,1,0,-0.015622893854511596,
-0.4705870889077303,-0.32459267349289433,-0.5674194860577161,-0.34718520099085,-0.28967170623650884,3.793056380657429,Usine_A,"Déchets plastiques divers provenant de l'Usine A. Poids estimé 37.9 kg. Opacité semi-opaque, souplesse variable. Volume surestimé, vérification recommandée.",2,2,-0.07910525206189462,
